Year,Province,District,Latitude,Longitude,Elevation,Month,Cases,Temp_avg,Precipitation_avg,Humidity_avg
2019,Western,Colombo,6.924429,79.90725,4,10,2593,25.89821428571429,16.79642857142857,89.67857142857143
2019,Western,Gampaha,7.0650263,79.96622,19,10,2070,25.926785714285714,19.90357142857143,89.92857142857143
2019,Western,Kalutara,6.572935,80.02519,5,10,988,25.889285714285716,14.921428571428567,88.75
2019,Central,Kandy,7.275923,80.62659,499,10,1502,22.80892857142857,14.314285714285715,88.17857142857143
2019,Central,Matale,7.4868193,80.52632,362,10,275,25.571428571428577,18.060714285714287,88.75
2019,Central,Nuwara Eliya,6.9947276,80.73418,1865,10,52,15.367857142857144,15.439285714285711,92.21428571428571
2019,Southern,Galle,6.0808434,80.23373,8,10,536,25.65357142857143,16.064285714285713,88.35714285714286
2019,Southern,Hambantota,5.940246,80.55,6,10,224,26.232142857142854,11.317857142857145,86.10714285714286
2019,Southern,Matara,6.1511426,81.127815,8,10,493,26.433928571428574,8.642857142857142,85.92857142857143
2019,Northern,Jaffna,9.66608,80.034874,8,10,538,27.15714285714286,8.010714285714286,84.96428571428571
2019,Northern,Kilinochchi,9.384886,80.38228,19,10,22,27.135714285714286,8.896428571428572,84.32142857142857
2019,Northern,Mannar,8.963093,79.96543,5,10,22,26.86071428571428,7.260714285714285,84.53571428571429
2019,Northern,Vavuniya,8.752197,80.53448,104,10,60,26.575000000000003,11.078571428571431,87.32142857142857
2019,Northern,Mulativu,9.244288,80.789246,5,10,18,26.923214285714288,6.982142857142857,85.85714285714286
2019,Eastern,Batticaloa,7.6977153,81.65106,10,10,164,26.526785714285715,13.72142857142857,87.42857142857143
2019,Eastern,Ampara,7.275923,81.693474,38,10,83,26.478571428571424,14.614285714285716,88.5
2019,Eastern,Trincomalee,8.611599,81.170395,8,10,85,26.557142857142857,7.321428571428571,85.78571428571429
2019,North Western,Kurunegala,7.4868193,80.37352,129,10,350,25.071428571428573,18.060714285714287,88.71428571428571
2019,North Western,Puttalam,8.04921,79.84615,4,10,355,26.39821428571429,21.517857142857146,88.64285714285714
2019,North central,Anuradhapura,8.330404,80.42882,95,10,105,26.748214285714283,13.55714285714286,87.96428571428571
2019,North central,Polonnaruwa,7.908612,81.01536,56,10,51,26.94642857142857,9.632142857142856,85.46428571428571
2019,Uva,Badulla,6.9947276,81.03797,676,10,230,21.480357142857144,14.928571428571427,90.14285714285714
2019,Uva,Moneragala,6.8541303,81.35636,152,10,0,25.4125,15.992857142857144,90.92857142857143
2019,Sabaragamuwa,Ratnapura,6.7135324,80.38688,73,10,425,25.85,25.18214285714285,89.35714285714286
2019,Sabaragamuwa,Kegalle,7.275923,80.32176,172,10,332,25.53035714285714,21.632142857142856,88.64285714285714
2020,Western,Colombo,6.924429,79.90725,4,10,151,26.826785714285716,3.710714285714286,84.28571428571429
2020,Western,Gampaha,7.0650263,79.96622,19,10,43,26.71071428571429,3.9571428571428577,85.07142857142857
2020,Western,Kalutara,6.572935,80.02519,5,10,37,26.84285714285714,3.8571428571428577,83.60714285714286
2020,Central,Kandy,7.275923,80.62659,499,10,205,22.99821428571429,3.1607142857142856,83.96428571428571
2020,Central,Matale,7.4868193,80.52632,362,10,14,25.89821428571429,4.446428571428572,85.14285714285714
2020,Central,Nuwara Eliya,6.9947276,80.73418,1865,10,1,15.096428571428568,7.1,90.60714285714286
2020,Southern,Galle,6.0808434,80.23373,8,10,27,26.667857142857144,4.7714285714285705,83.82142857142857
2020,Southern,Hambantota,5.940246,80.55,6,10,10,26.919642857142858,2.967857142857143,84.71428571428571
2020,Southern,Matara,6.1511426,81.127815,8,10,27,28.958928571428572,0.9142857142857144,71.89285714285714
2020,Northern,Jaffna,9.66608,80.034874,8,10,52,28.312499999999996,2.7857142857142856,80.39285714285714
2020,Northern,Kilinochchi,9.384886,80.38228,19,10,3,29.79107142857143,0.5857142857142857,68.75
2020,Northern,Mannar,8.963093,79.96543,5,10,0,29.094642857142855,0.5678571428571427,74.10714285714286
2020,Northern,Vavuniya,8.752197,80.53448,104,10,0,29.305357142857144,2.978571428571429,71.0
2020,Northern,Mulativu,9.244288,80.789246,5,10,0,29.935714285714283,1.582142857142857,69.28571428571429
2020,Eastern,Batticaloa,7.6977153,81.65106,10,10,236,29.54642857142857,1.567857142857143,70.71428571428571
2020,Eastern,Ampara,7.275923,81.693474,38,10,33,30.4375,1.6964285714285714,66.32142857142857
2020,Eastern,Trincomalee,8.611599,81.170395,8,10,5,29.71964285714286,2.6964285714285716,68.85714285714286
2020,North Western,Kurunegala,7.4868193,80.37352,129,10,34,25.39821428571429,4.446428571428572,85.10714285714286
2020,North Western,Puttalam,8.04921,79.84615,4,10,13,27.41428571428571,2.060714285714286,82.75
2020,North central,Anuradhapura,8.330404,80.42882,95,10,11,28.300000000000004,2.0142857142857142,76.85714285714286
2020,North central,Polonnaruwa,7.908612,81.01536,56,10,12,30.139285714285712,1.3214285714285714,64.71428571428571
2020,Uva,Badulla,6.9947276,81.03797,676,10,12,23.59285714285714,1.0357142857142858,68.14285714285714
2020,Uva,Moneragala,6.8541303,81.35636,152,10,0,29.849999999999998,1.9285714285714286,62.714285714285715
2020,Sabaragamuwa,Ratnapura,6.7135324,80.38688,73,10,65,26.182142857142857,7.749999999999999,87.64285714285714
2020,Sabaragamuwa,Kegalle,7.275923,80.32176,172,10,37,26.064285714285713,6.1678571428571445,84.85714285714286
2021,Western,Colombo,6.924429,79.90725,4,10,1132,26.45714285714286,10.417857142857143,85.82142857142857
2021,Western,Gampaha,7.0650263,79.96622,19,10,685,26.341071428571425,11.853571428571428,87.32142857142857
2021,Western,Kalutara,6.572935,80.02519,5,10,291,26.51428571428572,9.460714285714287,84.78571428571429
2021,Central,Kandy,7.275923,80.62659,499,10,148,23.158928571428568,6.364285714285714,86.60714285714286
2021,Central,Matale,7.4868193,80.52632,362,10,28,25.88392857142857,9.74642857142857,86.39285714285714
2021,Central,Nuwara Eliya,6.9947276,80.73418,1865,10,10,15.455357142857146,8.075,92.89285714285714
2021,Southern,Galle,6.0808434,80.23373,8,10,69,26.442857142857143,8.800000000000002,83.92857142857143
2021,Southern,Hambantota,5.940246,80.55,6,10,40,26.89642857142857,5.371428571428572,83.64285714285714
2021,Southern,Matara,6.1511426,81.127815,8,10,60,28.057142857142853,4.2821428571428575,77.28571428571429
2021,Northern,Jaffna,9.66608,80.034874,8,10,1,27.353571428571428,9.189285714285715,83.57142857142857
2021,Northern,Kilinochchi,9.384886,80.38228,19,10,0,27.48214285714286,7.260714285714284,81.89285714285714
2021,Northern,Mannar,8.963093,79.96543,5,10,3,27.385714285714286,6.728571428571429,82.0
2021,Northern,Vavuniya,8.752197,80.53448,104,10,3,27.296428571428567,6.442857142857144,82.60714285714286
2021,Northern,Mulativu,9.244288,80.789246,5,10,1,27.951785714285716,5.007142857142858,81.21428571428571
2021,Eastern,Batticaloa,7.6977153,81.65106,10,10,21,27.84821428571429,6.317857142857142,81.92857142857143
2021,Eastern,Ampara,7.275923,81.693474,38,10,13,28.349999999999994,6.007142857142858,78.85714285714286
2021,Eastern,Trincomalee,8.611599,81.170395,8,10,10,27.914285714285718,5.871428571428571,79.60714285714286
2021,North Western,Kurunegala,7.4868193,80.37352,129,10,139,25.38392857142857,9.74642857142857,86.39285714285714
2021,North Western,Puttalam,8.04921,79.84615,4,10,35,26.726785714285715,9.164285714285713,85.71428571428571
2021,North central,Anuradhapura,8.330404,80.42882,95,10,19,27.198214285714283,7.057142857142858,84.14285714285714
2021,North central,Polonnaruwa,7.908612,81.01536,56,10,13,28.451785714285716,5.664285714285713,75.5
2021,Uva,Badulla,6.9947276,81.03797,676,10,105,22.446428571428577,7.103571428571428,82.17857142857143
2021,Uva,Moneragala,6.8541303,81.35636,152,10,12,27.432142857142857,5.075000000000001,77.21428571428571
2021,Sabaragamuwa,Ratnapura,6.7135324,80.38688,73,10,91,26.125,13.421428571428574,88.42857142857143
2021,Sabaragamuwa,Kegalle,7.275923,80.32176,172,10,50,25.85892857142857,12.375,86.5
2019,Western,Colombo,6.924429,79.90725,4,11,4217,26.205357142857146,12.667857142857141,89.14285714285714
2019,Western,Gampaha,7.0650263,79.96622,19,11,3154,26.39107142857143,12.789285714285713,88.78571428571429
2019,Western,Kalutara,6.572935,80.02519,5,11,1310,26.175,9.200000000000001,88.25
2019,Central,Kandy,7.275923,80.62659,499,11,2444,23.039285714285718,3.478571428571428,87.35714285714286
2019,Central,Matale,7.4868193,80.52632,362,11,902,25.866071428571427,5.657142857142857,85.53571428571429
2019,Central,Nuwara Eliya,6.9947276,80.73418,1865,11,97,15.517857142857142,4.8,89.35714285714286
2019,Southern,Galle,6.0808434,80.23373,8,11,993,26.18035714285714,7.403571428571428,87.10714285714286
2019,Southern,Hambantota,5.940246,80.55,6,11,263,26.655357142857138,5.960714285714284,85.96428571428571
2019,Southern,Matara,6.1511426,81.127815,8,11,543,26.607142857142858,5.567857142857143,85.92857142857143
2019,Northern,Jaffna,9.66608,80.034874,8,11,2641,27.262500000000003,3.060714285714286,85.0
2019,Northern,Kilinochchi,9.384886,80.38228,19,11,99,27.080357142857146,2.567857142857143,83.75
2019,Northern,Mannar,8.963093,79.96543,5,11,40,27.198214285714286,2.482142857142857,83.85714285714286
2019,Northern,Vavuniya,8.752197,80.53448,104,11,262,26.573214285714286,3.4250000000000003,86.32142857142857
2019,Northern,Mulativu,9.244288,80.789246,5,11,56,27.07857142857143,4.442857142857143,84.78571428571429
2019,Eastern,Batticaloa,7.6977153,81.65106,10,11,511,26.74464285714285,5.949999999999998,86.92857142857143
2019,Eastern,Ampara,7.275923,81.693474,38,11,432,26.72678571428571,8.207142857142857,87.14285714285714
2019,Eastern,Trincomalee,8.611599,81.170395,8,11,536,26.769642857142856,4.667857142857143,84.57142857142857
2019,North Western,Kurunegala,7.4868193,80.37352,129,11,612,25.366071428571427,5.657142857142857,85.5
2019,North Western,Puttalam,8.04921,79.84615,4,11,624,26.964285714285715,4.639285714285713,86.92857142857143
2019,North central,Anuradhapura,8.330404,80.42882,95,11,254,26.74642857142857,3.8642857142857143,87.21428571428571
2019,North central,Polonnaruwa,7.908612,81.01536,56,11,108,26.882142857142856,6.5892857142857135,86.17857142857143
2019,Uva,Badulla,6.9947276,81.03797,676,11,490,21.398214285714285,7.689285714285715,88.89285714285714
2019,Uva,Moneragala,6.8541303,81.35636,152,11,0,25.496428571428567,9.960714285714285,89.21428571428571
2019,Sabaragamuwa,Ratnapura,6.7135324,80.38688,73,11,687,26.200000000000003,8.878571428571428,88.96428571428571
2019,Sabaragamuwa,Kegalle,7.275923,80.32176,172,11,494,26.080357142857142,8.396428571428572,85.64285714285714
2020,Western,Colombo,6.924429,79.90725,4,11,59,26.475,13.275,87.25
2020,Western,Gampaha,7.0650263,79.96622,19,11,51,26.519642857142863,14.189285714285715,87.39285714285714
2020,Western,Kalutara,6.572935,80.02519,5,11,33,26.45892857142858,9.05357142857143,86.57142857142857
2020,Central,Kandy,7.275923,80.62659,499,11,115,23.276785714285722,6.339285714285715,86.75
2020,Central,Matale,7.4868193,80.52632,362,11,14,25.90892857142857,7.803571428571429,86.0
2020,Central,Nuwara Eliya,6.9947276,80.73418,1865,11,0,15.74821428571429,9.317857142857141,90.92857142857143
2020,Southern,Galle,6.0808434,80.23373,8,11,17,26.187499999999993,18.821428571428573,86.85714285714286
2020,Southern,Hambantota,5.940246,80.55,6,11,6,26.77857142857143,6.9607142857142845,85.39285714285714
2020,Southern,Matara,6.1511426,81.127815,8,11,17,27.3625,6.803571428571429,82.10714285714286
2020,Northern,Jaffna,9.66608,80.034874,8,11,21,27.021428571428572,6.917857142857144,84.21428571428571
2020,Northern,Kilinochchi,9.384886,80.38228,19,11,5,26.98392857142857,8.95,83.57142857142857
2020,Northern,Mannar,8.963093,79.96543,5,11,0,27.10535714285714,6.064285714285714,83.32142857142857
2020,Northern,Vavuniya,8.752197,80.53448,104,11,2,26.53214285714286,7.9071428571428575,86.5
2020,Northern,Mulativu,9.244288,80.789246,5,11,1,26.925000000000004,11.74642857142857,84.89285714285714
2020,Eastern,Batticaloa,7.6977153,81.65106,10,11,276,26.68035714285714,7.017857142857144,87.60714285714286
2020,Eastern,Ampara,7.275923,81.693474,38,11,14,26.94642857142857,9.117857142857142,86.57142857142857
2020,Eastern,Trincomalee,8.611599,81.170395,8,11,5,26.569642857142856,9.175,85.5
2020,North Western,Kurunegala,7.4868193,80.37352,129,11,11,25.40892857142857,7.803571428571429,86.0
2020,North Western,Puttalam,8.04921,79.84615,4,11,11,26.948214285714286,8.27142857142857,86.71428571428571
2020,North central,Anuradhapura,8.330404,80.42882,95,11,6,26.832142857142856,8.796428571428573,87.07142857142857
2020,North central,Polonnaruwa,7.908612,81.01536,56,11,3,27.105357142857144,7.32142857142857,85.03571428571429
2020,Uva,Badulla,6.9947276,81.03797,676,11,17,21.896428571428565,9.735714285714286,89.57142857142857
2020,Uva,Moneragala,6.8541303,81.35636,152,11,0,26.064285714285717,13.207142857142859,87.64285714285714
2020,Sabaragamuwa,Ratnapura,6.7135324,80.38688,73,11,47,26.31607142857143,14.275,87.64285714285714
2020,Sabaragamuwa,Kegalle,7.275923,80.32176,172,11,39,25.955357142857146,9.446428571428571,86.85714285714286
2021,Western,Colombo,6.924429,79.90725,4,11,1466,25.6875,19.375000000000004,87.75
2021,Western,Gampaha,7.0650263,79.96622,19,11,1172,25.582142857142852,18.95357142857143,89.03571428571429
2021,Western,Kalutara,6.572935,80.02519,5,11,454,25.766071428571436,16.57142857142857,86.92857142857143
2021,Central,Kandy,7.275923,80.62659,499,11,219,22.19464285714286,8.953571428571431,90.03571428571429
2021,Central,Matale,7.4868193,80.52632,362,11,39,24.93214285714286,12.635714285714284,88.96428571428571
2021,Central,Nuwara Eliya,6.9947276,80.73418,1865,11,14,15.05357142857143,12.403571428571427,92.53571428571429
2021,Southern,Galle,6.0808434,80.23373,8,11,106,25.758928571428573,14.167857142857143,85.42857142857143
2021,Southern,Hambantota,5.940246,80.55,6,11,43,26.441071428571426,10.450000000000003,84.25
2021,Southern,Matara,6.1511426,81.127815,8,11,82,27.16785714285714,7.353571428571428,80.17857142857143
2021,Northern,Jaffna,9.66608,80.034874,8,11,20,26.264285714285712,20.53214285714285,86.39285714285714
2021,Northern,Kilinochchi,9.384886,80.38228,19,11,2,26.00892857142857,18.59642857142857,87.17857142857143
2021,Northern,Mannar,8.963093,79.96543,5,11,27,26.2625,17.025,85.64285714285714
2021,Northern,Vavuniya,8.752197,80.53448,104,11,7,25.79821428571429,12.725,88.53571428571429
2021,Northern,Mulativu,9.244288,80.789246,5,11,0,26.485714285714288,14.746428571428575,86.5
2021,Eastern,Batticaloa,7.6977153,81.65106,10,11,31,26.448214285714286,11.239285714285714,88.60714285714286
2021,Eastern,Ampara,7.275923,81.693474,38,11,23,26.608928571428578,14.332142857142859,88.0
2021,Eastern,Trincomalee,8.611599,81.170395,8,11,51,26.380357142857143,13.685714285714283,85.85714285714286
2021,North Western,Kurunegala,7.4868193,80.37352,129,11,262,24.432142857142857,12.635714285714284,88.92857142857143
2021,North Western,Puttalam,8.04921,79.84615,4,11,95,26.00714285714286,19.639285714285712,87.75
2021,North central,Anuradhapura,8.330404,80.42882,95,11,33,25.93928571428571,13.342857142857145,89.03571428571429
2021,North central,Polonnaruwa,7.908612,81.01536,56,11,18,26.551785714285717,10.721428571428572,84.57142857142857
2021,Uva,Badulla,6.9947276,81.03797,676,11,202,21.412499999999998,12.717857142857143,90.25
2021,Uva,Moneragala,6.8541303,81.35636,152,11,17,25.385714285714286,13.046428571428574,89.14285714285714
2021,Sabaragamuwa,Ratnapura,6.7135324,80.38688,73,11,87,25.403571428571432,17.985714285714288,89.75
2021,Sabaragamuwa,Kegalle,7.275923,80.32176,172,11,91,24.95357142857143,19.042857142857144,88.64285714285714
2019,Western,Colombo,6.924429,79.90725,4,12,3283,26.344642857142855,5.703571428571428,87.35714285714286
2019,Western,Gampaha,7.0650263,79.96622,19,12,2426,26.52321428571429,7.939285714285715,86.0
2019,Western,Kalutara,6.572935,80.02519,5,12,953,26.230357142857144,5.9750000000000005,87.71428571428571
2019,Central,Kandy,7.275923,80.62659,499,12,1493,22.758928571428577,4.0178571428571415,88.60714285714286
2019,Central,Matale,7.4868193,80.52632,362,12,798,25.56071428571429,3.621428571428571,84.53571428571429
2019,Central,Nuwara Eliya,6.9947276,80.73418,1865,12,90,15.560714285714287,10.485714285714284,92.10714285714286
2019,Southern,Galle,6.0808434,80.23373,8,12,823,26.09464285714286,8.667857142857143,86.03571428571429
2019,Southern,Hambantota,5.940246,80.55,6,12,195,26.642857142857142,3.8714285714285714,84.42857142857143
2019,Southern,Matara,6.1511426,81.127815,8,12,355,26.423214285714288,5.396428571428572,85.60714285714286
2019,Northern,Jaffna,9.66608,80.034874,8,12,2763,26.235714285714288,5.396428571428572,83.71428571428571
2019,Northern,Kilinochchi,9.384886,80.38228,19,12,141,26.00892857142857,7.899999999999999,84.10714285714286
2019,Northern,Mannar,8.963093,79.96543,5,12,130,26.451785714285716,4.121428571428569,83.39285714285714
2019,Northern,Vavuniya,8.752197,80.53448,104,12,306,25.501785714285717,6.582142857142857,87.78571428571429
2019,Northern,Mulativu,9.244288,80.789246,5,12,72,26.35714285714286,9.078571428571427,83.14285714285714
2019,Eastern,Batticaloa,7.6977153,81.65106,10,12,1020,26.076785714285712,10.810714285714285,87.60714285714286
2019,Eastern,Ampara,7.275923,81.693474,38,12,569,25.880357142857143,11.099999999999998,89.21428571428571
2019,Eastern,Trincomalee,8.611599,81.170395,8,12,1366,26.025000000000006,9.792857142857143,84.75
2019,North Western,Kurunegala,7.4868193,80.37352,129,12,655,25.060714285714287,3.621428571428571,84.42857142857143
2019,North Western,Puttalam,8.04921,79.84615,4,12,487,26.54642857142857,4.9571428571428555,85.28571428571429
2019,North central,Anuradhapura,8.330404,80.42882,95,12,270,25.85,5.539285714285713,87.89285714285714
2019,North central,Polonnaruwa,7.908612,81.01536,56,12,107,25.7875,12.242857142857146,89.10714285714286
2019,Uva,Badulla,6.9947276,81.03797,676,12,425,21.060714285714283,19.50714285714286,93.14285714285714
2019,Uva,Moneragala,6.8541303,81.35636,152,12,0,25.0,11.785714285714286,89.57142857142857
2019,Sabaragamuwa,Ratnapura,6.7135324,80.38688,73,12,456,25.89464285714286,6.9642857142857135,89.03571428571429
2019,Sabaragamuwa,Kegalle,7.275923,80.32176,172,12,368,25.926785714285714,3.9178571428571436,83.64285714285714
2020,Western,Colombo,6.924429,79.90725,4,12,92,25.932142857142853,4.803571428571429,85.03571428571429
2020,Western,Gampaha,7.0650263,79.96622,19,12,51,26.03571428571429,5.053571428571429,84.39285714285714
2020,Western,Kalutara,6.572935,80.02519,5,12,52,26.021428571428572,4.721428571428571,85.0
2020,Central,Kandy,7.275923,80.62659,499,12,43,22.45892857142857,8.678571428571429,86.75
2020,Central,Matale,7.4868193,80.52632,362,12,10,25.03214285714286,12.45,85.07142857142857
2020,Central,Nuwara Eliya,6.9947276,80.73418,1865,12,1,15.103571428571428,7.9785714285714295,90.75
2020,Southern,Galle,6.0808434,80.23373,8,12,12,25.89107142857143,5.4071428571428575,85.60714285714286
2020,Southern,Hambantota,5.940246,80.55,6,12,9,26.35892857142857,3.889285714285714,84.42857142857143
2020,Southern,Matara,6.1511426,81.127815,8,12,8,27.049999999999997,3.6678571428571436,79.39285714285714
2020,Northern,Jaffna,9.66608,80.034874,8,12,39,25.585714285714282,14.814285714285718,84.14285714285714
2020,Northern,Kilinochchi,9.384886,80.38228,19,12,1,25.44464285714286,16.225,84.64285714285714
2020,Northern,Mannar,8.963093,79.96543,5,12,3,25.669642857142854,18.842857142857138,84.64285714285714
2020,Northern,Vavuniya,8.752197,80.53448,104,12,1,24.892857142857146,16.16071428571429,88.10714285714286
2020,Northern,Mulativu,9.244288,80.789246,5,12,4,25.84464285714286,15.053571428571429,83.78571428571429
2020,Eastern,Batticaloa,7.6977153,81.65106,10,12,840,25.75535714285714,11.51785714285714,87.64285714285714
2020,Eastern,Ampara,7.275923,81.693474,38,12,12,25.857142857142858,9.553571428571429,86.96428571428571
2020,Eastern,Trincomalee,8.611599,81.170395,8,12,8,25.603571428571428,17.650000000000002,85.17857142857143
2020,North Western,Kurunegala,7.4868193,80.37352,129,12,31,24.53214285714286,12.45,85.0
2020,North Western,Puttalam,8.04921,79.84615,4,12,14,25.81964285714286,12.096428571428573,85.60714285714286
2020,North central,Anuradhapura,8.330404,80.42882,95,12,10,25.241071428571427,13.553571428571429,88.25
2020,North central,Polonnaruwa,7.908612,81.01536,56,12,5,25.71785714285714,14.439285714285715,86.57142857142857
2020,Uva,Badulla,6.9947276,81.03797,676,12,30,20.8875,19.603571428571424,91.39285714285714
2020,Uva,Moneragala,6.8541303,81.35636,152,12,0,25.35535714285714,9.657142857142857,83.75
2020,Sabaragamuwa,Ratnapura,6.7135324,80.38688,73,12,18,25.751785714285706,5.921428571428571,86.57142857142857
2020,Sabaragamuwa,Kegalle,7.275923,80.32176,172,12,22,25.23392857142857,7.107142857142857,84.46428571428571
2021,Western,Colombo,6.924429,79.90725,4,12,2621,26.07857142857143,3.164285714285714,83.82142857142857
2021,Western,Gampaha,7.0650263,79.96622,19,12,1907,26.564285714285717,2.460714285714286,80.14285714285714
2021,Western,Kalutara,6.572935,80.02519,5,12,806,25.833928571428572,2.8928571428571423,85.03571428571429
2021,Central,Kandy,7.275923,80.62659,499,12,319,22.566071428571433,1.525,84.60714285714286
2021,Central,Matale,7.4868193,80.52632,362,12,44,25.39464285714286,1.975,79.85714285714286
2021,Central,Nuwara Eliya,6.9947276,80.73418,1865,12,29,14.733928571428573,2.260714285714286,87.5
2021,Southern,Galle,6.0808434,80.23373,8,12,173,25.683928571428574,4.260714285714285,85.42857142857143
2021,Southern,Hambantota,5.940246,80.55,6,12,71,26.319642857142853,4.725,83.25
2021,Southern,Matara,6.1511426,81.127815,8,12,100,26.669642857142854,4.360714285714286,79.07142857142857
2021,Northern,Jaffna,9.66608,80.034874,8,12,114,26.11607142857143,1.8857142857142857,79.64285714285714
2021,Northern,Kilinochchi,9.384886,80.38228,19,12,10,25.84821428571429,2.092857142857143,79.21428571428571
2021,Northern,Mannar,8.963093,79.96543,5,12,284,26.264285714285716,1.4107142857142858,78.89285714285714
2021,Northern,Vavuniya,8.752197,80.53448,104,12,10,25.642857142857146,1.989285714285714,82.17857142857143
2021,Northern,Mulativu,9.244288,80.789246,5,12,1,26.428571428571427,2.535714285714286,78.35714285714286
2021,Eastern,Batticaloa,7.6977153,81.65106,10,12,76,26.087500000000006,3.153571428571429,82.96428571428571
2021,Eastern,Ampara,7.275923,81.693474,38,12,81,25.89107142857143,4.075,83.67857142857143
2021,Eastern,Trincomalee,8.611599,81.170395,8,12,97,26.371428571428563,2.775,78.17857142857143
2021,North Western,Kurunegala,7.4868193,80.37352,129,12,412,24.89464285714286,1.975,79.82142857142857
2021,North Western,Puttalam,8.04921,79.84615,4,12,280,26.353571428571435,2.4607142857142854,81.85714285714286
2021,North central,Anuradhapura,8.330404,80.42882,95,12,41,26.108928571428574,1.8249999999999997,83.03571428571429
2021,North central,Polonnaruwa,7.908612,81.01536,56,12,27,26.169642857142858,3.425,83.17857142857143
2021,Uva,Badulla,6.9947276,81.03797,676,12,205,20.49642857142857,5.907142857142858,90.03571428571429
2021,Uva,Moneragala,6.8541303,81.35636,152,12,37,25.24107142857143,3.9892857142857143,81.5
2021,Sabaragamuwa,Ratnapura,6.7135324,80.38688,73,12,176,25.637500000000003,5.832142857142855,86.5
2021,Sabaragamuwa,Kegalle,7.275923,80.32176,172,12,175,26.01785714285714,2.1821428571428574,78.21428571428571
